listing_id,city,source,listing_name,neighbourhood,district,latitude,longitude,dist_km,dist_zone,dist_zone_encoded,host_id,host_since,host_tenure_days,host_is_superhost,is_superhost_int,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_multi_listing,host_has_profile_pic,host_identity_verified,host_type,property_type,room_type,room_type_encoded,is_entire_home,person_capacity,bedrooms,capacity_per_bedroom,beds,amenity_count,minimum_nights,maximum_nights,instant_bookable,instant_bookable_int,price_eur,log_price,availability_30,availability_60,availability_90,availability_365,availability_pressure,number_of_reviews,number_of_reviews_ltm,review_velocity_l30d,reviews_per_month,reviews_2024,reviews_2025,review_growth_24_25,review_scores_rating,review_scores_rating_norm,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_score_composite,estimated_occupancy_l365d,estimated_revenue_l365d,at_risk_host,license,kaggle_median_dist_km,kaggle_median_metro_dist_km,kaggle_median_attraction_norm,kaggle_median_restaurant_norm,kaggle_median_lifestyle,kaggle_median_satisfaction,kaggle_median_cleanliness,weekend_premium_pct,amenities_raw,listing_sentiment_score,has_sentiment,has_occupancy,has_revenue,original_row_source,enrichment_source_paris_iab_2025,paris_iab_2025_overlap,source_vintage,number_of_reviews_l30d,number_of_reviews_ly,calculated_host_listings_count,availability_365_calendar,availability_30_calendar,availability_60_calendar,availability_90_calendar,estimated_occupancy_l365d_calendar_proxy,price_eur_estimated,price_source,revenue_source,host_risk_score,xgb_price_training_eligible,prophet_training_eligible,sentiment_city_comparable,predicted_price_eur,actual_price_eur,underpricing_gap_eur,is_underpriced
52594482,athens,inside_airbnb,Lycabetus view for2 @ 1st Olympic Games Stadium,ΣΤΑΔΙΟ,,37.96815,23.74316,1.0977060154871978,near_1_3km,2,200998112,2018-07-09,2636.0,True,1,within an hour,1.0,1.0,4.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,54.0,1,60,True,1.0,50.0,3.9318256327243257,12.0,36.0,66.0,341.0,24.0,319.0,69.0,3.0,6.65,76.0,55.0,-0.2763157894736842,4.72,0.944,4.71,4.75,4.82,4.87,4.76,4.68,9.5171,255.0,12750.0,1.0,00001901166,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Hot water kettle"", ""Essentials"", ""Long term stays allowed"", ""32 inch HDTV with Netflix, standard cable"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Dove body soap"", ""Private backyard \u2013 Fully fenced"", ""AC - split type ductless system"", ""Private entrance"", ""Paid parking garage off premises"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Fast wifi \u2013 198 Mbps"", ""Mountain view"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Free street parking"", ""Coffee maker: french press, Nespresso"", ""Fire extinguisher"", ""Mini fridge"", ""Cleaning products"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Freezer"", ""Central heating"", ""Toaster"", ""Lockbox"", ""City skyline view"", ""Coffee"", ""Shower gel"", ""Dove shampoo"", ""Crib"", ""Self check-in""]",0.5809,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,74.57,50.0,24.57,1
52842300,athens,inside_airbnb,Deluxe Apartment C1 by Elia Kolonaki,ΚΟΛΩΝΑΚΙ,,37.978024,23.741215,0.6284303407896835,centre_0_1km,3,427836300,2021-10-17,1440.0,True,1,within an hour,0.96,1.0,15.0,1.0,1,True,professional,Private room in serviced apartment,Private room,1,0.0,4,1.0,4.0,2,58.0,1,365,False,0.0,181.0,5.204006687076795,22.0,47.0,73.0,348.0,17.0,3.0,1.0,0.0,0.21,3.0,0.0,-1.0,5.0,1.0,5.0,5.0,4.67,4.67,5.0,5.0,9.8114,6.0,1086.0,1.0,00857391426,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Bidet"", ""Dedicated workspace"", ""Kitchen"", ""Park view"", ""Wine glasses"", ""Bed linens"", ""High chair"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""HDTV with Netflix"", ""Long term stays allowed"", ""Stainless steel electric stove"", ""Extra pillows and blankets"", ""Safe"", ""Iron"", ""Crib - available upon request"", ""Dishes and silverware"", ""CARAD stainless steel oven"", ""Cleaning available during stay"", ""Clothing storage"", ""Portable heater"", ""Private entrance"", ""Hot water"", ""Papoutsanis Skin Essentials conditioner"", ""First aid kit"", ""Elevator"", ""Ethernet connection"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Free street parking"", ""Fire extinguisher"", ""Papoutsanis Skin Essentials shampoo"", ""Bronxi refrigerator"", ""Mini fridge"", ""Free dryer \u2013 In building"", ""Private living room"", ""Cleaning products"", ""Wifi"", ""Coffee maker: espresso machine, french press, Nespresso"", ""Freezer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Single level home"", ""Lockbox"", ""Central air conditioning"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Shower gel"", ""Papoutsanis Skin Essentials body soap"", ""Self check-in""]",0.2838666666666666,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,224.25,181.0,43.25,1
52870973,athens,inside_airbnb,Stylish Lina Verde in Psiri Athens Historic Center,ΘΗΣΕΙΟ,,37.97739,23.723007,1.0548151493460889,near_1_3km,2,428062380,2021-10-19,1438.0,False,0,within an hour,1.0,0.98,2.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,4,1.0,4.0,2,43.0,2,363,False,0.0,58.0,4.07753744390572,12.0,38.0,68.0,244.0,121.0,122.0,33.0,0.0,2.8,34.0,28.0,-0.1764705882352941,4.58,0.916,4.7,4.43,4.75,4.73,4.84,4.65,9.3371,198.0,11484.0,1.0,00002661197,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Smoke alarm"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Baby bath"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Microwave"", ""Drying rack for clothing"", ""TV"", ""Paid parking lot off premises"", ""Air conditioning"", ""Shower gel"", ""Fire extinguisher"", ""Cleaning products"", ""Wifi"", ""Heating"", ""Freezer"", ""Free washer \u2013 In unit"", ""Lockbox"", ""Body soap"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Self check-in""]",0.363645,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,90.34,58.0,32.34,1
52959003,athens,inside_airbnb,Designed studio + Breakfast near Monastiraki SQR-8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97699,23.72844,0.581561081365804,centre_0_1km,3,3296820,2012-08-18,4787.0,False,0,within an hour,0.9,0.98,56.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,2,0.0,2.0,1,21.0,1,1125,True,1.0,96.0,4.574710978503383,4.0,34.0,64.0,330.0,35.0,0.0,0.0,0.0,0.0,,,,4.87,0.974,4.9,4.89,4.94,4.96,4.83,4.83,9.7771,0.0,0.0,0.0,00174959325,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Dryer"", ""Private entrance"", ""Elevator"", ""TV"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Breakfast"", ""Washer"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Crib""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,0,1,155.73,96.0,59.73,1
52960206,athens,inside_airbnb,Budget Apartment for groups at Kerameikos Metro 26,ΚΕΡΑΜΕΙΚΟΣ,,37.98113,23.7129,2.019013562835012,near_1_3km,2,103217576,2016-11-10,3242.0,False,0,within an hour,1.0,1.0,47.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,10,3.0,3.333333333333333,7,33.0,1,365,True,1.0,52.0,3.970291913552122,18.0,43.0,68.0,165.0,200.0,19.0,1.0,0.0,0.42,2.0,1.0,-0.5,3.32,0.6639999999999999,3.53,3.16,3.84,4.16,3.42,3.0,6.98,6.0,312.0,1.0,00002212064,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Coffee maker: drip coffee maker, Nespresso"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Host greets you"", ""Paid parking garage off premises"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Elevator"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Electric stove"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Exterior security cameras on property"", ""Body soap"", ""Dining table"", ""Private patio or balcony""]",-0.0093470588235294,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,78.21,52.0,26.21,1
52963088,athens,inside_airbnb,4 min from metro and 10 min from Central Athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,38.00241,23.72552,3.100804396637549,mid_3_5km,1,1560939,2012-01-03,5015.0,False,0,within an hour,1.0,0.25,2.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,4,1.0,4.0,2,32.0,2,365,False,0.0,32.0,3.49650756146648,0.0,27.0,57.0,57.0,308.0,5.0,0.0,0.0,0.2,2.0,0.0,-1.0,4.2,0.8400000000000001,4.2,4.6,5.0,4.8,4.4,4.0,8.9143,0.0,0.0,1.0,00000996392,3.553739895835324,0.4245427152321922,1.801410715167278,1.367324756472911,1.8395494364667675,98.0,10.0,-1.849568434032048,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoking allowed"", ""Cooking basics"", ""Essentials"", ""Portable fans"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""LG refrigerator"", ""Dishes and silverware"", ""Cleaning available during stay"", ""AC - split type ductless system"", ""Host greets you"", ""Hot water"", ""Induction stove"", ""Elevator"", ""Ethernet connection"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Free street parking"", ""Laundromat nearby"", ""Cleaning products"", ""HDTV with Netflix, premium cable"", ""Wifi"", ""Freezer"", ""Free washer \u2013 In unit"", ""Dining table""]",0.5666,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,48.31,32.0,16.31,1
52975833,athens,inside_airbnb,2br renovated flat close to Ampelokipoi metro,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98916,23.7468,1.847499815359164,near_1_3km,2,8793456,2013-09-12,4397.0,True,1,within an hour,1.0,1.0,13.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,2,53.0,1,59,False,0.0,58.0,4.07753744390572,11.0,21.0,21.0,181.0,184.0,23.0,6.0,0.0,0.49,4.0,4.0,0.0,4.91,0.982,4.91,4.78,5.0,4.96,4.65,4.74,9.7,36.0,2088.0,1.0,00001366854,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Fast wifi \u2013 95 Mbps"", ""40 inch HDTV"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Coffee maker: drip coffee maker, Nespresso"", ""Long term stays allowed"", ""Stainless steel electric stove"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Paid parking lot off premises"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Cleaning products"", ""Freezer"", ""Central heating"", ""Free washer \u2013 In unit"", ""Toaster"", ""Body soap"", ""Window AC unit"", ""Central air conditioning"", ""City skyline view"", ""Single level home"", ""Dining table"", ""Lockbox"", ""Blender"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Self check-in""]",0.52516,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,79.3,58.0,21.3,1
52993517,athens,inside_airbnb,Athens Triumph Apartment (21),ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.99282836914063,23.72904586791992,1.991728339313492,near_1_3km,2,103217576,2016-11-10,3242.0,False,0,within an hour,1.0,1.0,47.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,15,4.0,3.75,10,36.0,1,1125,True,1.0,61.0,4.127134385045092,0.0,0.0,12.0,108.0,257.0,14.0,5.0,1.0,0.35,1.0,4.0,3.0,3.71,0.742,3.64,3.71,4.21,4.07,3.79,3.86,7.7114,30.0,1830.0,1.0,00002655909,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Room-darkening shades"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Clothing storage"", ""Patio or balcony"", ""Host greets you"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hot water"", ""Elevator"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Paid parking off premises"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Exterior security cameras on property"", ""Body soap"", ""Dining table""]",0.0161249999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,93.71,61.0,32.71,1
53018205,athens,inside_airbnb,New Luxury Studio in the Heart of Thiseio.,ΘΗΣΕΙΟ,,37.975498,23.719051,1.380432377537579,near_1_3km,2,421966528,2021-09-07,1480.0,True,1,within an hour,1.0,1.0,4.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,2,1.0,2.0,2,52.0,2,365,True,1.0,56.0,4.04305126783455,2.0,12.0,36.0,184.0,181.0,95.0,20.0,5.0,2.09,26.0,16.0,-0.3846153846153846,4.84,0.968,4.87,4.85,4.84,4.96,5.0,4.89,9.7857,120.0,6720.0,0.0,00002657716,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Kitchen"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Table corner guards"", ""Iron"", ""Dishes and silverware"", ""Stainless steel oven"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Microwave"", ""Ethernet connection"", ""Free street parking"", ""Fire extinguisher"", ""Electric stove"", ""Cleaning products"", ""Wifi"", ""Heating"", ""Trash compactor"", ""38 inch HDTV with Netflix"", ""Freezer"", ""Free washer \u2013 In unit"", ""Toaster"", ""Body soap"", ""Window AC unit"", ""Central air conditioning"", ""Coffee maker: espresso machine, Nespresso"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""Lockbox"", ""Window guards"", ""Blender"", ""Shower gel"", ""Coffee"", ""Crib"", ""Self check-in""]",0.6845450000000001,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,86.82,56.0,30.82,1
53057010,athens,inside_airbnb,Eftychia's Apartment,ΓΟΥΒΑ,,37.95820999145508,23.743820190429688,2.078821263092009,near_1_3km,2,429502189,2021-10-29,1428.0,True,1,within an hour,1.0,1.0,1.0,0.0,1,True,casual,Entire condo,Entire home/apt,2,1.0,6,2.0,3.0,5,65.0,2,1125,False,0.0,69.0,4.248495242049359,24.0,54.0,84.0,359.0,6.0,92.0,14.0,2.0,1.95,16.0,13.0,-0.1875,4.95,0.99,4.77,4.95,4.92,4.93,4.7,4.91,9.7514,84.0,5796.0,1.0,00001372377,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor furniture"", ""Bed linens"", ""High chair"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Dishwasher"", ""Private patio or balcony"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Books and reading material"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Table corner guards"", ""Iron"", ""Crib - available upon request"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Private backyard \u2013 Fully fenced"", ""Babysitter recommendations"", ""Private entrance"", ""Siemens  oven"", ""Coffee maker: drip coffee maker, espresso machine"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Barbecue utensils"", ""First aid kit"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""Free street parking"", ""Fire extinguisher"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Siemens  refrigerator"", ""Garden view"", ""Courtyard view"", ""Wifi"", ""Outdoor dining area"", ""42 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Netflix, Hulu"", ""Toaster"", ""Free washer \u2013 In unit"", ""Lockbox"", ""Central air conditioning"", ""Board games"", ""Baking sheet"", ""Window guards"", ""Blender"", ""Dining table"", ""Outlet covers"", ""Coffee"", ""BBQ grill: charcoal"", ""Self check-in""]",0.18234,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,93.64,69.0,24.64,1
53057255,athens,inside_airbnb,Boutique Apartment Syntagma Athens,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.977420806884766,23.7319278717041,0.3301416347895513,centre_0_1km,3,225869474,2018-11-15,2507.0,False,0,within an hour,1.0,1.0,8.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,45.0,1,180,True,1.0,57.0,4.060443010546419,6.0,13.0,43.0,317.0,48.0,9.0,3.0,0.0,0.2,0.0,3.0,3.0,4.44,0.8880000000000001,4.44,4.33,4.89,4.89,5.0,4.33,9.2343,18.0,1026.0,1.0,00001268441,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - available upon request"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Smoke alarm"", ""Arrieli induction stove"", ""Hair dryer"", ""Hot water kettle"", ""Smoking allowed"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Sea & Sky shampoo"", ""Iron"", ""Clothing storage: wardrobe"", ""Sea & Sky body soap"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Fast wifi \u2013 56 Mbps"", ""Kitchenette"", ""Paid parking garage off premises"", ""Hot water"", ""Elevator"", ""Microwave"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Sea & Sky conditioner"", ""Cleaning products"", ""32 inch HDTV with standard cable"", ""Indoor fireplace: electric"", ""Single level home"", ""Exterior security cameras on property"", ""Lockbox"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Self check-in""]",0.3974625,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,76.15,57.0,19.15,1
53147774,athens,inside_airbnb,2 Bedrooms Apartment Center of Athens 5 min Subway,ΝΕΟΣ ΚΟΣΜΟΣ,,37.96145,23.72755,1.6866104867350524,near_1_3km,2,280997612,2019-07-31,2249.0,True,1,within an hour,1.0,1.0,19.0,1.0,1,True,professional,Entire condo,Entire home/apt,2,1.0,6,2.0,3.0,3,55.0,2,31,True,1.0,73.0,4.30406509320417,14.0,29.0,52.0,303.0,62.0,132.0,35.0,4.0,2.82,33.0,24.0,-0.2727272727272727,4.93,0.986,4.95,4.93,4.95,4.98,4.74,4.9,9.8229,210.0,15330.0,0.0,00001878151,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Changing table - available upon request"", ""Refrigerator"", ""Bed linens"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Stainless steel oven"", ""Self check-in"", ""Paid parking garage off premises"", ""Conditioner"", ""Hot water"", ""Paid crib - available upon request"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Mosquito net"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Free washer"", ""Free street parking"", ""Fire extinguisher"", ""Electric stove"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""50 inch HDTV with Disney+, Netflix"", ""Beach essentials"", ""Freezer"", ""Central heating"", ""Lockbox"", ""Shared beach access"", ""Body soap"", ""Central air conditioning"", ""Coffee maker: espresso machine"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Paid folding or convertible high chair - available upon request"", ""Paid pack \u2019n play/travel crib - available upon request""]",0.5327000000000001,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,89.46,73.0,16.46,1
53169688,athens,inside_airbnb,Explore the Acropolis from a Cozy Koukaki Flat,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.963966369628906,23.7220401763916,1.7017134596794687,near_1_3km,2,218592946,2018-10-03,2550.0,True,1,within an hour,1.0,0.99,3.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,3,42.0,3,30,False,0.0,68.0,4.23410650459726,5.0,30.0,53.0,311.0,54.0,112.0,21.0,2.0,2.64,33.0,19.0,-0.4242424242424242,4.89,0.978,4.88,4.97,4.94,4.82,4.84,4.87,9.7743,126.0,8568.0,0.0,00001435360,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Private patio or balcony"", ""KORRES shampoo"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Dishes and silverware"", ""Stainless steel oven"", ""Keypad"", ""Clothing storage"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Outdoor dining area"", ""Central heating"", ""Free washer \u2013 In unit"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Self check-in""]",0.571905,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,101.32,68.0,33.32,1
53207092,athens,inside_airbnb,Acropolis Studio,ΑΚΡΟΠΟΛΗ,,37.96828854798599,23.724082915344216,1.235118545670283,near_1_3km,2,7686193,2013-07-24,4447.0,True,1,within a few hours,1.0,0.95,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,44.0,3,365,False,0.0,60.0,4.110873864173311,2.0,2.0,2.0,190.0,175.0,10.0,1.0,1.0,0.25,3.0,1.0,-0.6666666666666666,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.9,9.9714,6.0,360.0,0.0,00001442533,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""40 inch HDTV"", ""Bed linens"", ""Ceiling fan"", ""Room-darkening shades"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Private entrance"", ""Conditioner"", ""Hot water"", ""First aid kit"", ""Microwave"", ""Drying rack for clothing"", ""Free street parking"", ""Fire extinguisher"", ""Electric stove"", ""Paid parking off premises"", ""Laundromat nearby"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Single level home"", ""Body soap"", ""Dining table"", ""Coffee"", ""Shower gel""]",0.56938,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,80.53,60.0,20.53,1
