person_capacity,bedrooms,amenity_count,room_type_encoded,host_multi_listing,dist_km,is_superhost_int,review_score_composite,kaggle_median_lifestyle,kaggle_median_metro_dist_km,host_tenure_days,capacity_x_dist,bedrooms_x_amenity,dist_km_sq,log_dist_km,inv_dist_km,host_response_rate_num,host_acceptance_rate_num,review_velocity_l30d,availability_rate,neighbourhood_median_price,dist_x_score,superhost_x_score,room_x_capacity,tenure_x_multi,amenity_per_bedroom,listing_index
-0.07190675,-0.05965267,-0.014005147,-0.004625311,-0.017772,-0.04903556,0.009316957,0.029495265,0.0008175077,0.0027496305,-0.049326528,0.014748637,-0.017388068,-0.017811513,-0.0031434686,-0.008322451,-0.01187259,-0.03696047,0.03564724,-0.017847361,-0.13288227,-0.005713617,0.0003931489,0.003991522,-0.10282795,-0.001011069,68829
-0.04061833,-0.06272374,-0.029067582,-0.0070336214,0.0045192437,0.12959382,0.034539897,0.12692025,-0.0015096527,-0.00048238313,0.07853726,0.0018053612,-0.07930902,0.043283325,0.012477722,0.03659434,-0.009286792,0.007352684,-0.03207465,0.0376176,0.17972328,0.033843298,0.07492152,0.0001887718,0.14828998,-0.0070078163,70774
0.09204994,0.061617248,-0.019193362,-0.0064211297,-0.01393585,-0.026067685,-0.010038337,-0.037773877,0.00025814035,0.0004226152,-0.041904263,0.02838574,0.011702677,-0.0059633674,-0.0024620234,-0.005221473,0.08265756,-0.0055990675,0.0571093,-0.038177036,-0.05889232,-0.015968286,-0.0076430645,0.031662907,-0.065987036,-0.0054581338,71002
-0.041069515,-0.05099937,0.0034524293,-0.009624595,0.0043593016,0.09898876,-0.018101074,0.1079517,-0.0011058995,-0.005021533,-0.009069049,-0.010884004,-0.018035697,0.03114097,0.0070008817,0.0070317006,0.056985307,-0.007924972,0.06397154,-0.04365724,0.09783591,0.0046781204,-0.009704863,-0.0022943318,0.01981286,-0.013457962,73277
-0.07668667,-0.051526006,-0.0073532807,-0.0039724493,-0.017323432,-0.09091475,-0.0066227526,0.03903715,0.00062881067,-0.003728441,-0.06598677,0.027318574,-0.004399258,-0.03256257,-0.00991151,-0.013883847,-0.010753015,-0.05732313,0.041874886,-0.0179163,-0.15347493,-0.0122141745,-0.004094775,0.0036698,-0.070454076,0.014185027,67430
0.019661967,0.06583905,0.0033313043,-0.009680102,0.0047872555,0.12165892,-0.013868209,0.094307356,-0.0017697542,-0.002661039,0.0024341748,-0.012074809,0.0075075333,0.03992315,0.013428801,0.031437255,-0.01019027,0.011871519,0.059789985,0.019975876,0.15393911,0.0059649246,-0.014449354,-0.0019757391,0.13972913,0.009805856,65886
0.024981953,-0.04082433,-0.023192044,-0.008406245,0.006632717,0.13363089,-0.008179223,-0.15718396,-0.0007274822,-0.0054279133,0.043300178,-0.010436041,-0.037205253,0.039078493,0.01280007,0.024221392,-0.011737869,0.007875782,0.08231908,0.04265731,0.15512843,0.0439482,-0.0035310646,0.0011061899,0.008044407,-0.034546025,73240
0.025320176,-0.06887577,-0.015518362,-0.0048512,-0.013495598,0.0029612153,0.012825693,-0.04884922,0.00048427953,0.0015115369,0.005756824,-0.005827352,-0.02632981,0.009548586,-0.0015416085,-0.0027138286,-0.01697292,0.019223316,-0.09252447,-0.04504545,-0.10258421,-0.015102712,-0.0035410482,-0.0003644951,-0.06111325,-0.016374111,71401
0.033098802,-0.05696921,0.0005428548,-0.00841974,-0.015114236,-0.04533535,-0.0098883975,-0.014561704,0.0005140254,0.0009881787,-0.08283285,0.0017576241,-0.0023372152,-0.007638175,0.0017044273,-0.005959375,-0.01704835,-0.008552029,0.07812381,-0.0046944716,0.05809224,-0.008203885,-0.00751098,0.0010591759,-0.091077745,0.004600331,66707
0.17870498,0.2658856,-0.017636837,-0.0050678477,0.0063750865,0.14685439,0.016827133,0.059979066,-0.0010293465,-0.00389601,-0.04274541,0.007447705,0.12983102,0.042574774,0.0131380735,0.031323377,-0.012529489,-0.0024419937,-0.038019292,-0.014477181,0.18990359,0.017841736,0.03119584,0.079434074,0.03169676,0.012281776,65532
