listing_id,neighbourhood,risk_probability,high_risk_flag,risk_band
10482630,ΕΛΛΗΝΟΡΩΣΩΝ,0.2638,0,Low
10513581,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9945,1,High
10543466,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2023,0,Low
10586558,ΓΟΥΔΙ,0.6379,0,Moderate
10603975,ΚΕΡΑΜΕΙΚΟΣ,0.0428,0,Low
10673551,ΠΑΓΚΡΑΤΙ,0.1325,0,Low
10676772,ΝΕΟΣ ΚΟΣΜΟΣ,0.272,0,Low
10676887,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3595,0,Low
10692450,ΙΛΙΣΙΑ,0.1909,0,Low
10806105,ΣΤΑΔΙΟ,0.3746,0,Low
10808869,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9684,1,High
10817455,ΛΥΚΑΒΗΤΤΟΣ,0.3249,0,Low
10865731,ΚΕΡΑΜΕΙΚΟΣ,0.9892,1,High
10871793,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2964,0,Low
10898803,ΖΑΠΠΕΙΟ,0.0394,0,Low
10916521,ΚΕΡΑΜΕΙΚΟΣ,0.3507,0,Low
10989934,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0585,0,Low
11036538,ΚΟΛΩΝΑΚΙ,0.3292,0,Low
11102304,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4245,0,Moderate
11107198,ΚΕΡΑΜΕΙΚΟΣ,0.1698,0,Low
11111075,ΠΕΤΡΑΛΩΝΑ,0.9917,1,High
11112289,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0918,0,Low
11136190,ΘΗΣΕΙΟ,0.9832,1,High
11137204,ΓΚΥΖΗ,0.069,0,Low
11141442,ΝΕΟΣ ΚΟΣΜΟΣ,0.9802,1,High
11167872,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.5588,0,Moderate
11209161,ΠΕΤΡΑΛΩΝΑ,0.2627,0,Low
11272735,ΓΚΑΖΙ,0.3378,0,Low
11312612,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2704,0,Low
11349671,ΑΜΠΕΛΟΚΗΠΟΙ,0.4297,0,Moderate
11389273,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2666,0,Low
11403148,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0288,0,Low
11412697,ΚΟΛΩΝΟΣ,0.9171,1,High
11456350,ΓΚΑΖΙ,0.9817,1,High
11458328,ΓΚΑΖΙ,0.335,0,Low
11477359,ΓΚΑΖΙ,0.2053,0,Low
11496032,ΚΕΡΑΜΕΙΚΟΣ,0.9306,1,High
11499830,ΑΚΡΟΠΟΛΗ,0.0963,0,Low
11542772,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.951,1,High
11549545,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9738,1,High
11559952,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1806,0,Low
11559962,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9493,1,High
11562618,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6933,0,Moderate
11563903,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9462,1,High
11565071,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8342,1,High
11566709,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7419,1,High
11566981,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9829,1,High
11567559,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.536,0,Moderate
11614090,ΣΤΑΔΙΟ,0.1017,0,Low
11646666,ΝΕΟΣ ΚΟΣΜΟΣ,0.7147,1,High
11691209,ΑΜΠΕΛΟΚΗΠΟΙ,0.9783,1,High
11731014,ΚΟΛΩΝΑΚΙ,0.3076,0,Low
11800815,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9907,1,High
11821517,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9856,1,High
11823861,ΝΕΟΣ ΚΟΣΜΟΣ,0.9906,1,High
11839044,ΝΕΟΣ ΚΟΣΜΟΣ,0.1068,0,Low
11857429,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3138,0,Low
11880078,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4735,0,Moderate
11899423,ΚΟΛΩΝΑΚΙ,0.3794,0,Low
11901130,ΑΚΡΟΠΟΛΗ,0.8799,1,High
11903795,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.375,0,Low
11922831,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0892,0,Low
11979262,ΓΟΥΒΑ,0.9836,1,High
12023315,ΚΟΛΟΚΥΝΘΟΥ,0.3601,0,Low
12038136,ΝΕΟΣ ΚΟΣΜΟΣ,0.1466,0,Low
12131708,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1223,0,Low
12165789,ΑΚΡΟΠΟΛΗ,0.3074,0,Low
12179521,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4068,0,Moderate
12182711,ΑΜΠΕΛΟΚΗΠΟΙ,0.1194,0,Low
12193432,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5533,0,Moderate
12222312,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8603,1,High
12265240,ΠΑΤΗΣΙΑ,0.3876,0,Low
12266573,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.8557,1,High
12298777,ΑΚΡΟΠΟΛΗ,0.2104,0,Low
12333241,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0861,0,Low
12339162,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.8386,1,High
12356737,ΝΕΟΣ ΚΟΣΜΟΣ,0.7198,1,High
12406799,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9837,1,High
12427549,ΛΥΚΑΒΗΤΤΟΣ,0.8673,1,High
12450785,ΙΛΙΣΙΑ,0.9833,1,High
12461768,ΙΛΙΣΙΑ,0.9035,1,High
12477603,ΑΜΠΕΛΟΚΗΠΟΙ,0.1878,0,Low
12489380,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.056,0,Low
12491911,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.193,0,Low
12504525,ΠΑΓΚΡΑΤΙ,0.2523,0,Low
12525342,ΝΕΟΣ ΚΟΣΜΟΣ,0.3852,0,Low
12527248,ΙΛΙΣΙΑ,0.2551,0,Low
12531224,ΝΕΟΣ ΚΟΣΜΟΣ,0.5517,0,Moderate
12541475,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3526,0,Low
12562240,ΠΑΓΚΡΑΤΙ,0.2248,0,Low
12584296,ΖΑΠΠΕΙΟ,0.1381,0,Low
12621927,ΘΗΣΕΙΟ,0.1846,0,Low
12639647,ΣΤΑΔΙΟ,0.783,1,High
12645083,ΠΑΤΗΣΙΑ,0.8211,1,High
12662793,ΑΜΠΕΛΟΚΗΠΟΙ,0.1913,0,Low
12665787,ΑΚΡΟΠΟΛΗ,0.9603,1,High
12689332,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.6847,0,Moderate
12692563,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9775,1,High
12722089,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3064,0,Low
12760838,ΠΕΤΡΑΛΩΝΑ,0.1505,0,Low
12768748,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3087,0,Low
12846439,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.2879,0,Low
12849077,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.5137,0,Moderate
12858718,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4515,0,Moderate
12864326,ΠΕΔΙΟ ΑΡΕΩΣ,0.986,1,High
12877129,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4226,0,Moderate
12878761,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2436,0,Low
12893692,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.9754,1,High
12913295,ΣΤΑΔΙΟ,0.4875,0,Moderate
12931756,ΠΑΓΚΡΑΤΙ,0.9905,1,High
12948824,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0532,0,Low
12976607,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1213,0,Low
12980598,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3313,0,Low
12986397,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.987,1,High
13015874,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.1748,0,Low
13035089,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9569,1,High
13035913,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9877,1,High
13039289,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9804,1,High
13064141,ΣΤΑΔΙΟ,0.3074,0,Low
13086140,ΣΤΑΔΙΟ,0.3398,0,Low
13105446,ΚΟΛΩΝΑΚΙ,0.9877,1,High
13110148,ΑΚΡΟΠΟΛΗ,0.1826,0,Low
13118231,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3968,0,Low
13127836,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1905,0,Low
13134354,ΑΜΠΕΛΟΚΗΠΟΙ,0.196,0,Low
13145534,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3458,0,Low
13169260,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9494,1,High
13188948,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0911,0,Low
13191838,ΠΕΔΙΟ ΑΡΕΩΣ,0.8859,1,High
13196992,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1144,0,Low
13246767,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9119,1,High
13252360,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.4859,0,Moderate
13276334,ΖΑΠΠΕΙΟ,0.9941,1,High
13276589,ΘΗΣΕΙΟ,0.1772,0,Low
13294421,ΓΟΥΔΙ,0.136,0,Low
13305230,ΙΛΙΣΙΑ,0.0778,0,Low
13310071,ΙΛΙΣΙΑ,0.2104,0,Low
13312806,ΖΑΠΠΕΙΟ,0.9206,1,High
13320183,ΝΕΟΣ ΚΟΣΜΟΣ,0.5049,0,Moderate
13337047,ΚΟΛΩΝΑΚΙ,0.985,1,High
13349627,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9739,1,High
13351413,ΑΚΡΟΠΟΛΗ,0.9313,1,High
13382357,ΚΕΡΑΜΕΙΚΟΣ,0.2609,0,Low
13388921,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4616,0,Moderate
13409388,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0559,0,Low
13414771,ΑΜΠΕΛΟΚΗΠΟΙ,0.9355,1,High
13430048,ΝΕΟΣ ΚΟΣΜΟΣ,0.4106,0,Moderate
13455532,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4965,0,Moderate
13475160,ΓΟΥΒΑ,0.0892,0,Low
13494666,ΙΛΙΣΙΑ,0.2493,0,Low
13520236,ΚΥΨΕΛΗ,0.7581,1,High
13520652,ΚΥΨΕΛΗ,0.2948,0,Low
13521853,ΚΟΛΩΝΑΚΙ,0.2672,0,Low
13553080,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0642,0,Low
13582987,ΖΑΠΠΕΙΟ,0.3741,0,Low
13595845,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.724,1,High
13621619,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9947,1,High
13621887,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9707,1,High
13628361,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9889,1,High
13684287,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9138,1,High
13717754,ΚΟΛΩΝΑΚΙ,0.1813,0,Low
13739424,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.9133,1,High
13744447,ΚΕΡΑΜΕΙΚΟΣ,0.9343,1,High
13748657,ΝΕΑ ΚΥΨΕΛΗ,0.141,0,Low
13756367,ΚΕΡΑΜΕΙΚΟΣ,0.9751,1,High
13766522,ΚΕΡΑΜΕΙΚΟΣ,0.3793,0,Low
13767275,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9851,1,High
13774384,ΒΟΤΑΝΙΚΟΣ,0.0728,0,Low
13812118,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.177,0,Low
13813140,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.8645,1,High
13825644,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2641,0,Low
13833315,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2033,0,Low
13837989,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.289,0,Low
13842245,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0498,0,Low
13843004,ΑΜΠΕΛΟΚΗΠΟΙ,0.2001,0,Low
13874631,ΣΤΑΔΙΟ,0.1344,0,Low
13875461,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.964,1,High
13876189,ΖΑΠΠΕΙΟ,0.4832,0,Moderate
13876975,ΠΑΓΚΡΑΤΙ,0.7033,1,High
13877247,ΠΑΓΚΡΑΤΙ,0.5163,0,Moderate
13885525,ΝΙΡΒΑΝΑ,0.9261,1,High
13906219,ΠΑΓΚΡΑΤΙ,0.1649,0,Low
13912611,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9904,1,High
13919907,ΚΟΛΩΝΑΚΙ,0.9393,1,High
13951605,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1273,0,Low
13972503,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3238,0,Low
13977595,ΚΟΛΩΝΑΚΙ,0.6399,0,Moderate
14018934,ΚΥΨΕΛΗ,0.166,0,Low
14053253,ΝΕΟΣ ΚΟΣΜΟΣ,0.5,0,Moderate
14060811,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0816,0,Low
14065549,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3751,0,Low
14065557,ΚΥΨΕΛΗ,0.3282,0,Low
14078965,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.8633,1,High
14081186,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0577,0,Low
14083122,ΚΕΡΑΜΕΙΚΟΣ,0.4792,0,Moderate
14090362,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9911,1,High
14097090,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.224,0,Low
14102785,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1142,0,Low
14117432,ΚΕΡΑΜΕΙΚΟΣ,0.3057,0,Low
14120252,ΛΥΚΑΒΗΤΤΟΣ,0.8575,1,High
14128387,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1021,0,Low
14132118,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2543,0,Low
14133870,ΝΕΟΣ ΚΟΣΜΟΣ,0.4051,0,Moderate
14134323,ΑΜΠΕΛΟΚΗΠΟΙ,0.1221,0,Low
14146634,ΖΑΠΠΕΙΟ,0.0438,0,Low
14170111,ΘΗΣΕΙΟ,0.162,0,Low
14173004,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3116,0,Low
14191094,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5874,0,Moderate
14194511,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.9707,1,High
14208866,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0685,0,Low
14226639,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3098,0,Low
14247182,ΘΗΣΕΙΟ,0.4786,0,Moderate
14263628,ΝΕΟΣ ΚΟΣΜΟΣ,0.2321,0,Low
14279398,ΑΚΡΟΠΟΛΗ,0.0613,0,Low
14286122,ΝΕΟΣ ΚΟΣΜΟΣ,0.981,1,High
14287680,ΝΕΟΣ ΚΟΣΜΟΣ,0.1438,0,Low
14297436,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1126,0,Low
14333096,ΑΚΡΟΠΟΛΗ,0.2811,0,Low
14355410,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2248,0,Low
14359675,ΑΝΩ ΚΥΨΕΛΗ,0.9115,1,High
14369740,ΚΥΨΕΛΗ,0.2694,0,Low
14377807,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1623,0,Low
14459481,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2004,0,Low
14471852,ΘΗΣΕΙΟ,0.199,0,Low
14480359,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0651,0,Low
14488156,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9718,1,High
14494899,ΘΗΣΕΙΟ,0.0999,0,Low
14500505,ΛΥΚΑΒΗΤΤΟΣ,0.3072,0,Low
14504553,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2768,0,Low
14517924,ΑΜΠΕΛΟΚΗΠΟΙ,0.3531,0,Low
14528371,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3466,0,Low
14533431,ΝΕΟΣ ΚΟΣΜΟΣ,0.4538,0,Moderate
14570831,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4374,0,Moderate
14572595,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7219,1,High
14605769,ΑΜΠΕΛΟΚΗΠΟΙ,0.071,0,Low
14620811,ΖΑΠΠΕΙΟ,0.9281,1,High
14664791,ΝΕΟΣ ΚΟΣΜΟΣ,0.434,0,Moderate
14667336,ΠΑΓΚΡΑΤΙ,0.572,0,Moderate
14676028,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1014,0,Low
14723895,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1097,0,Low
14725803,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4215,0,Moderate
14745319,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2782,0,Low
14749490,ΠΕΤΡΑΛΩΝΑ,0.9698,1,High
14778159,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2179,0,Low
14783890,ΙΛΙΣΙΑ,0.1463,0,Low
14795776,ΓΚΑΖΙ,0.2192,0,Low
14818761,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.9933,1,High
14819993,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.7209,1,High
14821034,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.8923,1,High
14822187,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.981,1,High
14833034,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2872,0,Low
14860669,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8555,1,High
14865208,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9851,1,High
14882965,ΠΑΓΚΡΑΤΙ,0.3416,0,Low
14906089,ΑΚΡΟΠΟΛΗ,0.0751,0,Low
14941906,ΝΕΟΣ ΚΟΣΜΟΣ,0.9902,1,High
15026011,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.985,1,High
15029864,ΛΥΚΑΒΗΤΤΟΣ,0.3236,0,Low
15033500,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4189,0,Moderate
15048358,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4183,0,Moderate
15048657,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9842,1,High
15091421,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4524,0,Moderate
15127417,ΠΑΓΚΡΑΤΙ,0.7199,1,High
15152754,ΓΟΥΔΙ,0.9914,1,High
15172673,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2855,0,Low
15190369,ΑΚΡΟΠΟΛΗ,0.1499,0,Low
15211983,ΒΟΤΑΝΙΚΟΣ,0.2966,0,Low
15214261,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3153,0,Low
15223758,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1329,0,Low
15226560,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2132,0,Low
15249110,ΑΚΡΟΠΟΛΗ,0.1884,0,Low
15250700,ΖΑΠΠΕΙΟ,0.1966,0,Low
15294801,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9761,1,High
15366300,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2212,0,Low
15369374,ΠΑΓΚΡΑΤΙ,0.7026,1,High
15397990,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3569,0,Low
15427585,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4143,0,Moderate
15444374,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3716,0,Low
15464903,ΘΗΣΕΙΟ,0.9628,1,High
15476135,ΑΚΡΟΠΟΛΗ,0.1378,0,Low
15510318,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9625,1,High
15521521,ΑΚΡΟΠΟΛΗ,0.9164,1,High
15539713,ΑΜΠΕΛΟΚΗΠΟΙ,0.8497,1,High
15605778,ΝΕΟΣ ΚΟΣΜΟΣ,0.1524,0,Low
15637260,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4045,0,Moderate
15676953,ΝΕΟΣ ΚΟΣΜΟΣ,0.0993,0,Low
15677633,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.9881,1,High
15682743,ΚΕΡΑΜΕΙΚΟΣ,0.1362,0,Low
15729234,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6535,0,Moderate
15738053,ΠΑΓΚΡΑΤΙ,0.6026,0,Moderate
15771158,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2886,0,Low
15793210,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1887,0,Low
15795367,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2883,0,Low
